RECORD_ID,COLLEGE_CODE,COLLEGE_NAME,DISTRICT,BRANCH_NAME,BRANCH_CODE,OC,BC,BCM,MBC,SC,SCA,ST
TNEA2025-01519,4998,"Mahakavi Bharathiyar College of Engineering and Technology, Kovil Nagar, Vasudevanallur, Sivagiri Taluk, Tirunelveli District -627758.",TENKASI,Mechanical Engineering,me,87.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
TNEA2025-00222,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",KANNIYAKUMARI,Artificial Intelligence and Data Science,ad,109.5,86.0,Not Available,108.0,88.5,Not Available,Not Available
TNEA2025-00223,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",KANNIYAKUMARI,Bio Medical Engineering,bm,92.5,86.0,Not Available,108.0,88.5,Not Available,Not Available
TNEA2025-00224,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",KANNIYAKUMARI,Computer Science and Engineering,cs,104.0,83.0,Not Available,96.0,88.5,Not Available,Not Available
TNEA2025-00225,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",KANNIYAKUMARI,Electronics and Communication Engineering,ec,117.5,85.0,Not Available,89.0,88.5,Not Available,Not Available
TNEA2025-00226,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",KANNIYAKUMARI,Mechanical Engineering,me,84.5,85.0,Not Available,89.0,88.5,Not Available,Not Available
TNEA2025-00232,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Chemical Engineering,ch,154.0,111.5,115.5,93.5,122.0,147.5,132.0
TNEA2025-00233,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Civil Engineering,ce,142.5,99.0,89.0,87.0,120.0,147.5,112.0
TNEA2025-00234,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Civil and Structutural Engineering,cz,127.0,110.0,89.0,84.0,95.0,147.5,112.0
TNEA2025-00235,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Computer Science and Engineering,cs,174.0,155.5,144.0,153.5,157.0,115.5,156.0
TNEA2025-00236,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Computer Science and Engineering (Ai and Machine Learning),am,171.0,148.5,167.0,155.5,149.5,146.0,143.0
TNEA2025-00237,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Computer Science and Engineering (Data Science),cf,163.5,142.5,146.0,149.5,150.5,144.5,143.0
TNEA2025-00238,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Electrical and Electronics Engineering,ee,148.5,95.0,119.0,125.0,120.5,112.5,143.0
TNEA2025-00239,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Electronics and Communication Engineering,ec,167.0,151.0,141.0,148.0,142.5,112.5,129.5
TNEA2025-00240,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Electronics and Instrumentation Engineering,ei,138.5,94.5,86.5,113.5,111.0,125.0,129.5
TNEA2025-00241,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Information Technology,it,164.5,144.0,146.0,151.0,144.0,146.0,147.0
TNEA2025-00242,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Mechanical Engineering,me,134.5,89.5,121.5,91.0,104.0,146.0,147.0
TNEA2025-00243,5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CUDDALORE,Mechanical Engineering (Manufacturing),mm,122.5,84.5,93.0,83.5,96.0,146.0,147.0
TNEA2025-03111,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Civil Engineering,ce,187.0,183.0,184.0,184.0,173.5,181.0,151.0
TNEA2025-03112,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Civil Engineering (Ss),cn,181.5,177.0,172.5,175.0,151.0,129.0,120.5
TNEA2025-03115,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Computer Science and Business System (Ss),cw,191.5,190.0,190.5,187.0,175.0,173.5,140.5
TNEA2025-03113,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Computer Science and Engineering,cs,196.5,195.5,193.5,195.0,188.0,182.0,120.5
TNEA2025-03116,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (Ss),cg,193.0,191.5,191.0,190.5,179.0,163.0,161.0
TNEA2025-03114,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Computer Science and Engineering (Ss),cm,194.5,193.0,192.0,192.0,182.0,179.5,166.0
TNEA2025-03117,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Electrical and Electronics Engineering,ee,192.5,191.0,189.0,190.5,179.5,154.5,161.0
TNEA2025-03118,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Electrical and Electronics Engineering (Ss),ey,190.5,190.0,186.5,187.0,174.5,148.5,161.0
TNEA2025-03119,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Electronics and Communication Engineering,ec,195.5,195.0,194.5,193.0,187.5,184.5,175.5
TNEA2025-03120,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Electronics and Communication Engineering (Ss),em,193.0,192.0,191.0,191.0,180.5,170.5,155.5
TNEA2025-03121,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Information Technology (Ss),im,193.5,191.5,191.0,189.5,179.5,163.0,157.5
TNEA2025-03122,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Interior Design (Ss),id,176.5,170.5,191.0,167.0,144.0,107.0,157.5
TNEA2025-03123,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Mechanical Engineering,me,188.0,186.0,182.5,184.0,169.0,163.0,157.5
TNEA2025-03124,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Mechanical Engineering (Ss),mf,184.5,182.5,179.0,178.0,159.0,132.0,140.0
TNEA2025-03125,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MADURAI,Mechatronics (Ss),mg,188.0,186.5,181.5,181.5,156.0,125.0,140.0
TNEA2025-00867,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,THENI,Civil Engineering,ce,146.0,124.5,98.5,123.5,121.0,122.5,124.0
TNEA2025-00868,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,THENI,Computer Science and Engineering,cs,177.0,171.0,174.5,169.0,155.0,122.5,149.85
TNEA2025-00869,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,THENI,Electrical and Electronics Engineering,ee,163.5,155.0,131.0,152.5,133.5,120.0,152.5
TNEA2025-00870,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,THENI,Electronics and Communication Engineering,ec,171.0,165.0,156.0,162.5,154.5,122.5,152.5
TNEA2025-00871,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,THENI,Mechanical Engineering,me,143.5,133.0,121.5,125.5,121.5,128.0,152.5
TNEA2025-00186,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,MADURAI,Civil Engineering,ce,146.5,119.5,130.0,128.5,128.0,109.0,142.5
TNEA2025-00187,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,MADURAI,Computer Science and Engineering,cs,179.0,174.0,176.5,169.0,159.0,159.5,142.5
TNEA2025-00188,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,MADURAI,Electrical and Electronics Engineering,ee,163.5,156.0,140.5,147.5,132.5,122.0,142.5
TNEA2025-00189,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,MADURAI,Electronics and Communication Engineering,ec,175.0,168.5,172.0,166.5,150.0,141.5,142.5
TNEA2025-00190,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,MADURAI,Mechanical Engineering,me,144.5,125.5,131.5,114.0,112.5,117.0,99.5
TNEA2025-00469,5012,Central Electrochemical Research Institute CECRI) Karaikudi Sivagangai District 630006,SIVAGANGAI,Chemical and Electro Chemical Engineering (Ss),cc,194.0,192.0,190.0,191.0,190.0,157.5,Not Available
TNEA2025-03229,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Civil Engineering,ce,85.0,132.5,118.5,128.5,117.0,Not Available,Not Available
TNEA2025-03230,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Civil Engineering (Tamil Medium),xc,87.5,132.5,118.5,128.5,117.0,Not Available,Not Available
TNEA2025-03231,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Computer Science and Engineering,cs,155.5,132.5,118.5,128.5,117.0,Not Available,Not Available
TNEA2025-03233,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Electrical and Computer Engineering,ef,127.0,101.5,88.0,118.0,89.5,Not Available,Not Available
TNEA2025-03232,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Electronics and Communication Engineering,ec,133.5,114.0,88.0,83.5,89.5,Not Available,Not Available
TNEA2025-03234,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Mechanical Engineering,me,89.0,85.5,88.0,118.0,89.5,Not Available,Not Available
TNEA2025-03235,5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,RAMANATHAPURAM,Mechanical Engineering (Tamil Medium),xm,89.0,85.5,88.0,118.0,89.5,Not Available,Not Available
TNEA2025-03196,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Civil Engineering,ce,117.0,87.0,150.5,107.0,94.0,157.0,120.5
TNEA2025-03197,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Civil Engineering (Tamil Medium),xc,92.5,86.5,150.5,107.0,94.0,157.0,120.5
TNEA2025-03198,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Computer Science and Engineering,cs,165.5,155.0,150.5,145.5,130.5,157.0,120.5
TNEA2025-03199,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Electrical and Electronics Engineering,ee,133.0,95.5,150.5,99.5,84.0,108.0,80.0
TNEA2025-03200,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Electronics and Communication Engineering,ec,149.0,136.5,146.5,122.5,115.5,114.5,80.0
TNEA2025-03201,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Mechanical Engineering,me,108.0,105.0,146.5,98.0,90.5,114.5,80.0
TNEA2025-03202,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,DINDIGUL,Mechanical Engineering (Tamil Medium),xm,96.0,105.0,146.5,98.0,90.5,114.5,80.0
TNEA2025-02718,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Agricultural Engineering,ag,151.5,99.0,110.0,106.0,Not Available,Not Available,Not Available
TNEA2025-02719,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Artificial Intelligence and Data Science,ad,101.0,99.0,110.0,106.0,Not Available,Not Available,Not Available
TNEA2025-02720,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Civil Engineering,ce,101.0,99.0,110.0,106.0,Not Available,Not Available,Not Available
TNEA2025-02721,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Computer Science and Engineering,cs,114.5,95.5,110.0,106.0,Not Available,Not Available,Not Available
TNEA2025-02722,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Electrical and Electronics Engineering,ee,82.5,95.5,110.0,106.0,Not Available,Not Available,Not Available
TNEA2025-02723,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Electronics and Communication Engineering,ec,103.5,87.0,110.0,83.0,Not Available,Not Available,Not Available
TNEA2025-02724,5502,"Sri Raajaraajan College of Engineering and Technology, No.146/4B1, Amaravathi Village, Amaravathypudhur(Post), Karaikudi Taluk, Sivagangai District-630301.",SIVAGANGAI,Mechanical Engineering,me,84.5,87.0,110.0,83.0,Not Available,Not Available,Not Available
TNEA2025-02411,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Artificial Intelligence and Data Science,ad,149.5,141.0,137.0,122.5,100.0,123.5,Not Available
TNEA2025-02412,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Civil Engineering,ce,93.5,141.0,137.0,122.5,80.0,123.5,Not Available
TNEA2025-02413,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Computer Science and Bussiness System,cb,127.0,117.5,122.0,97.5,80.0,123.5,Not Available
TNEA2025-02414,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Computer Science and Engineering,cs,158.0,139.0,150.0,131.0,116.5,123.5,Not Available
TNEA2025-02415,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Computer Science and Engineering (Ai and Machine Learning),am,132.5,118.5,126.0,104.0,97.5,123.5,Not Available
TNEA2025-02416,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Computer Science and Engineering (Cyber Security),sc,136.5,122.5,119.0,107.5,112.0,123.5,Not Available
TNEA2025-02417,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Electrical and Electronics Engineering,ee,115.0,106.0,104.0,106.0,112.0,123.5,Not Available
TNEA2025-02418,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Electronics and Communication Engineering,ec,148.0,137.5,143.5,100.0,102.5,123.5,Not Available
TNEA2025-02419,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Information Technology,it,151.0,140.5,139.5,131.5,99.5,123.5,Not Available
TNEA2025-02420,5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",DINDIGUL,Mechanical Engineering,me,114.0,96.0,104.0,91.0,90.5,123.5,Not Available
TNEA2025-03363,5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai-625122.",MADURAI,Civil Engineering,ce,103.5,104.0,114.5,110.5,100.0,Not Available,Not Available
TNEA2025-03364,5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai-625122.",MADURAI,Computer Science and Engineering,cs,125.5,104.0,114.5,110.5,100.0,Not Available,Not Available
TNEA2025-03365,5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai-625122.",MADURAI,Electrical and Electronics Engineering,ee,97.5,104.0,114.5,110.5,100.0,Not Available,Not Available
TNEA2025-03366,5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai-625122.",MADURAI,Electronics and Communication Engineering,ec,88.5,104.0,114.5,110.5,100.0,Not Available,Not Available
